,text,label,pred_class,R
1327,"violent npr employee who is also a refugee arrested, charged with assault for blocking betsy devos from entering dc school",0,0,1.0
1328,"trump, pence have spoken with nearly 30 foreign leaders - statement",1,1,1.0
1329,at least 138 people killed by earthquake in mexico,1,1,1.0
1330,technicolor thailand is back after a black-clad mourning year for late king,1,1,1.0
1331, sick: trump told 14-year-old girls he would be dating them in a couple years,0,0,1.0
1332,afl-cio political committee recommends clinton endorsement,1,1,1.0
1333, all hell breaks loose after trump accuses obama of being ‘soft on russia’ (tweets),0,0,1.0
1334,chris wallace has this one thing to say about his donald trump interview that’s yuge! [video],0,0,1.0
1335,at least 61 dead after days of violence in ethiopia's oromiya region,1,1,1.0
1336, comedian takes subway riding with fake books to hilarious new level; destroys trump (video),0,0,1.0
1337," kellyanne conway agrees with comparison of obama appointees to terrorists, whines about obstruction",0,0,1.0
1338,sean spicer calls out race baiting journalist: “stop shaking your head again” [video],0,0,1.0
1339,u.s. court to hold hearing monday on who will lead cfpb: order,1,1,1.0
1340,lol! liberals accuse man of voter intimidation for reminding illegal aliens it’s against the law to vote [video],0,0,1.0
1341,investor carl icahn steps down as adviser to president trump,1,1,1.0
1342, what beyoncé just announced she is doing for the children of flint is absolutely magnificent,0,0,1.0
1343,"china enshrines 'xi jinping thought', key xi ally to step down",1,1,1.0
1344,house could pass tax reform if senate adds health mandate repeal: ryan,1,1,1.0
1345, republicans in this state just sent a huge ‘f**k you!’ to workers and democracy with one terrible move,0,0,1.0
1346,saudi foreign minister says iran main sponsor of global terror,1,1,1.0
1347,russia tells two u.s. news outlets they may be affected by new 'foreign agent' law: agencies,1,1,1.0
1348," what cher just did for the residents of flint, michigan is absolutely incredible",0,0,1.0
1349,"russia to donate kalashnikovs, trucks and munitions to philippines",1,1,1.0
1350,"gut wrenching: obama meets with rappers to discuss criminal justice reform…doublespeak for pardoning criminals, investigating cops",0,0,1.0
1351,venezuela's ex-prosecutor wants maduro tried at the hague,1,1,1.0
1352,"oops…mainstream media won’t show you this video…london citizens yell: “donald trump, we love you!”",0,0,1.0
1353,obama family and 40 congressional moochers arrive in cuba [video],0,0,1.0
1354,"anti-trump demonstrators set fires, break windows in california",1,1,1.0
1355,‘there’ll be boots on the ground’: us making noises about ‘doing more’ in syria and iraq,0,0,1.0
1356,"jump in florida, nevada early voting could reap latino gains for clinton",1,1,1.0
1357,"u.s. airlines brace themselves, passengers for hurricane irma",1,1,1.0
1358,yellen faces tough sell on fed rate hikes in congress,1,1,1.0
1359,trump administration to propose 'dramatic reductions' in foreign aid,1,1,1.0
1360,clinton: more europe can do to help u.s. combat terrorism,1,1,1.0
1361,no 'fire and fury' as trump team talks north korea with congress,1,1,1.0
1362,obama’s dream team: illegal alien drug dealers suspected of killing innocent woman sleeping in apt below illegals [video],0,0,1.0
1363,"sanders meets with obama, says president will remain neutral in primary race",1,1,1.0
1364,kremlin calls u.s. allegations of subversive activity 'groundless',1,1,1.0
1365,wray confirmed by senate to lead fbi after comey firing,1,1,1.0
1366,"violence again convulses 2016 election campaign, testing trump, clinton",1,1,1.0
1367,nyc: turkish thugs beat up protesters…deny free speech during turkish president’s speech [video],0,0,1.0
1368, kellyanne conway on trump administration’s lies: but what about benghazi! (video),0,0,1.0
1369,democrat mayor proclaims he’s barring trump from entering st petersburg,0,0,1.0
1370,short list of potential trump administration picks,1,1,1.0
1371, john legend absolutely destroys trump jr. in brilliant twitter comeback (tweets),0,0,1.0
1372,you can’t make this up: east chicago residents re-elect man arrested on murder and drug charges,0,0,1.0
1373, clinton skewers gop candidates after muslim vet asks her an emotional question (video),0,0,1.0
1374,xi urges brics grouping to push for more 'just' international order,1,1,1.0
1375,u.s. airlines scramble to evacuate residents ahead of hurricane irma,1,1,1.0
1376,trump victory may create new tension between u.s. and islam: indonesia clerical body,1,1,1.0
1377,it’s bad enough canadian magazine puts a smiling terrorist on cover…why would they ask two victims to pose with him?,0,0,1.0
1378,bitter radical eric holder goes after ‘orange man’ president trump in scorching interview: ‘we want the america of barack obama’,0,0,1.0
1379, trump supporters force rnc to close convention’s online chat over jew-bashing comments (screenshots),0,0,1.0
1380,radical interim missou prez exposed as political activist…forced out predecessor…video shows coordination with rich black starving student,0,0,1.0
1381,senate kills family-planning rule; pence breaks tie,1,1,1.0
1382,guatemala federal auditor to probe president's pay bonus,1,1,1.0
1383,hungarian pm orban says will fight after eu ruling on migrant quota,1,1,1.0
1384, wow: did the palins lie about when bristol’s baby was born to cover up the truth? (images),0,0,1.0
1385,paul craig roberts: ‘by cooperating with washington on syria & russia walked into a trap’,0,0,1.0
1386,philippines' duterte lauds china's help at 'crucial moment' in marawi battle,1,1,1.0
1387,lesbians4hillary? wait…what about her unyielding support for traditional marriage in this video?,0,0,1.0
1388,breaking: freddie gray head injury matches bolt on door of transport van,0,0,1.0
1389,trump administration amends travel ban date to keep legal battle alive,1,1,1.0
1390,hurricane irma poses toughest test for u.s. nuclear industry since fukushima,1,1,1.0
1391,republicans see tax reform complicated by trump deal with democrats,1,1,1.0
1392,q&a: did sessions break the law by denying knowledge of russia contacts?,1,1,1.0
1393,lou dobbs unloads on “inept” paul ryan for denying trump progress on promises: “working against the president and his agenda at every turn” [video],0,0,1.0
1394,"pelosi lied about “affordable” healthcare and now threatens republican “cowards” for ditching it: “you break it, you own it” [video]",0,0,1.0
1395,"trump vows to broker israeli-palestinian peace, offers no new policies",1,1,1.0
1396, john kasich will create a government agency to promote christianity (video),0,0,1.0
1397, paul ryan gets called out at town hall and gives the dumbest reason for supporting trump (video),0,0,1.0
1398,‘america is under israeli occupation’ by dahlia wasfi,0,0,1.0
1399,"in war-torn darfur, new u.s. aid chief stresses need for humanitarian access",1,1,1.0
1400,america’s national security compromised by several key obama cabinet members,0,0,1.0
1401,epa chief unconvinced on co2 link to global warming,1,1,1.0
1402,"venezuela slams canada sanctions, says ottawa submitting to trump",1,1,1.0
1403,"after florida shooting, trump hardens stance on muslims",1,1,1.0
1404,massachusetts governor proposes bill to stiffen immigration enforcement,1,1,1.0
1405,macron says there is eu 'consensus' for new reforms,1,1,1.0
1406, watch: paul ryan just told us he doesn’t care about struggling families living in blue states,0,0,1.0
1407, hillary clinton crushes donald trump in this ‘solid’ red state,0,0,1.0
1408,eu leaders to call for end to north korea's weapons program: draft,1,1,1.0
1409, sarah huckabee sanders f*cking unbelievably awful defense of trump’s mika tweets (video),0,0,1.0
1410,trump to pick seema verma for centers for medicare and medicaid services: transition official,1,1,1.0
1411,drone kills seven suspected al qaeda members in yemen: sources,1,1,1.0
1412,trump urges republicans to force majority vote on gorsuch if democrats block,1,1,1.0
1413,u.s. envoy haley makes emotional visit to congo displaced camp,1,1,1.0
1414,russia to criticize trump stance on jerusalem at u.n. security council: ria,1,1,1.0
1415," bernie sanders rises in the senate, prepares to become trump’s worst nightmare (tweets)",0,0,1.0
1416,east congo militiamen go on trial for raping children,1,1,1.0
1417,florida nightclub massacre prompts rubio to reconsider political future,1,1,1.0
1418,defiant national park service staff goes rogue: mounts anti-trump twitter campaign,0,0,1.0
1419,"thought police: us border control wants to study your facebook, twitter accounts",0,0,1.0
1420," trump camp spends $200,000 to trend pro-ahca message on twitter, anti-ahca one goes viral instead",0,0,1.0
1421,ousted catalan leaders to appear in belgian court on november 17,1,1,1.0
1422,justice department weighs changes to obama-era financial task force,1,1,1.0
1423, bill maher slays ted cruz and gop science deniers with amazingly hilarious groundhog day ad (video),0,0,1.0
1424,exposed: reason fox news doesn’t want donald trump on the debate stage… and which candidate they’re pushing for,0,0,1.0
1425,new york times busted: undercover video exposes editor for bias against trump [video],0,0,1.0
1426,three ways we react to isis that plays right into their hands [video],0,0,1.0
1427, white house confirms resident nazi stephen miller is an even bigger scumbag than you knew,0,0,1.0
1428,germany's gabriel denies report he is eyeing finance minister post,1,1,1.0
1429,u.s. senator urges doj to reject any white house push in merger probes,1,1,1.0
1430,"emboldened by change, some uzbek imams turn on loudspeakers for call to prayer",1,1,1.0
1431," infamous climate denier falls apart after bill nye makes him a $20,000 bet he knows he’ll lose (video)",0,0,1.0
1432, fox host gives trump the most pathetically desperate advice for winning second debate (video),0,0,1.0
1433,u.s. journalist among 19 killed in south sudan fighting: rebels,1,1,1.0
1434,south africa's new anc leader ramaphosa aims to fight corruption,1,1,1.0
1435,house approves $8 billion in initial hurricane harvey relief,1,1,1.0
1436,man who robbed a bank to get away from his wife gets the ultimate punishment,0,0,1.0
1437,new zealand likely to announce new government by end of week,1,1,1.0
1438,mueller removed fbi agent from russia probe for anti-trump texts: reports,1,1,1.0
1439, ted nugent insults women everywhere by disgustingly listing why men prefer guns (image),0,0,1.0
1440,one person murdered every 14 hours in obama’s gun-free hometown…black chicago residents speak out: “my life has been hurt by democrats” [video],0,0,1.0
1441,ukraine expels another russian journalist over coverage,1,1,1.0
1442, president obama mocks conservatives that claim to be constitutional scholars (video),0,0,1.0
1443,clinton server technicians decline questions from u.s. congress,1,1,1.0
